,id,target,ndvi,VH04-10,VH04-22,VH05-04,VH05-16,VH05-28,VH06-09,VH06-21,VH07-03,VH07-15,VH07-27
315,17070114748-018637,0,0.21982203825162,-15.320103698796665,-14.454929321152331,-16.1696936494531,-15.403419275046272,-13.557485674444967,-15.744213549200586,-13.453787007623715,-15.788248538087906,-15.917171313150444,-16.93002229772708
316,17070114781-018654,0,0.2267264851502009,-16.214041261775417,-17.010436186711104,-17.456049642507704,-14.54739688574282,-10.568638684203313,-16.264291719602067,-15.641023385827069,-15.976774808137478,-15.396002366601572,-14.52681442261628
317,17070114788-016785,0,0.1863113716244697,-13.161166854777452,-12.439902137972169,-13.57745159936822,-15.305043715558032,-13.112012673143893,-13.746628127096512,-14.396691877722535,-10.91195874199778,-11.601559999615452,-12.294193581817552
318,17070114790-018614,0,0.1262182570420778,-15.56637566541619,-16.441652060189153,-16.148014201792893,-14.78545386893597,-14.895749369770636,-16.874117492849063,-17.16510624502695,-16.77942838826665,-15.513978951436302,-15.950711541316382
319,17070114790-018853,0,0.4683543816208839,-18.56766536321855,-17.918192530210813,-16.203550808767915,-15.358039333059368,-15.881091966344211,-14.23990582391209,-15.18961232576199,-13.93598351117534,-15.34644085711046,-14.216327389428224
320,17070114796-018651,0,0.1819826029241085,-16.785511440002818,-17.9245417977012,-18.529665443773627,-17.282522303401294,-13.869997281872662,-15.98677705341244,-16.259855583691486,-16.68673698281395,-14.927422974617706,-16.965137607298573
321,17070114811-018649,0,0.1960417134687304,-16.10438911810416,-18.629652404635667,-18.47772406714692,-18.05988108289673,-12.253315094134653,-16.147422002151067,-15.53438356768242,-17.260564266310126,-15.751289277684808,-17.46699989574735
322,17070114830-018647,0,0.2619774746043341,-19.737421686369007,-20.90855619177967,-17.956800064054786,-19.200091141294504,-16.450329757116045,-17.430490057884505,-16.166745894167924,-18.70047115290215,-19.575724750543376,-18.5104366534176
323,17070114840-016601,0,0.1301803454756736,-15.658353984140806,-18.309297875064697,-21.19722213797078,-22.60798905026479,-17.48405379521972,-19.857461016136593,-18.22452548504338,-16.849844080214563,-17.704660262676775,-15.823328060659575
324,17070114841-018614,0,0.1744861960411071,-17.2502401007653,-18.026394264632437,-19.208793373830492,-16.71227571769558,-14.082470579462797,-15.016653868644235,-16.035376509103525,-14.656993675963102,-17.29581042293388,-16.867733897115407
325,17070114844-018308,0,0.1659214990213513,-13.67593424097238,-17.619835116167796,-19.87251416055174,-13.203398715314211,-16.137219048210998,-14.357638039831818,-12.65831481279635,-13.963198195397428,-13.34170867298206,-13.214636810591134
326,17070114845-018646,0,0.2023804813623428,-16.286653819745286,-19.2497507434482,-18.052040532167933,-17.04158108340308,-14.895292385934129,-14.109847043542532,-15.28957301974546,-15.465594827860487,-15.727257593109735,-15.68455237364719
327,17070114861-018258,0,0.1862562958683286,-18.19189280230511,-19.440050692448917,-19.7436964794669,-19.52099618518495,-17.709338376515205,-18.852825923819022,-21.2197343428324,-21.700156176494,-16.577849334241368,-16.347738702527852
328,17070114862-016262,0,0.107973164319992,-16.810089889574613,-19.74841320581996,-19.395991103257018,-21.55020446179645,-19.888314530558585,-21.934622191290917,-17.68162308343228,-16.400257815092846,-14.186672670189015,-13.47613826833898
329,17070114867-018495,0,0.1783708289265632,-15.15060214452592,-15.404607361265274,-17.66061593106046,-17.102271656468137,-15.51202449819892,-17.333040879536945,-16.029050310529055,-16.136582062759754,-16.665426471097096,-18.980483961469293
330,17070114875-018308,0,0.2889933530241251,-18.43873592872161,-18.763331537128177,-19.39270751893148,-18.988783046585898,-14.757579920075717,-18.30439622291642,-15.213891566578477,-16.975871200772424,-14.4332328731678,-16.62568720069579
331,17070114876-018258,0,0.1800914481282234,-17.787608060396703,-20.406815206534684,-22.48476622947133,-22.66189672608162,-21.823082565975884,-20.079541206157888,-19.050093152514844,-19.277601110484955,-17.411305788318813,-16.499015803395565
332,17070114895-018640,0,0.1574962455779314,-13.411034804520812,-18.2935301071082,-21.515439108730643,-22.26018377452969,-19.50246050222773,-20.103969094517005,-19.793513360766813,-20.66557157201789,-17.580217761943583,-15.338665221137065
333,17070114896-015081,1,0.2287449193271723,-15.08368224951504,-17.017334067488722,-15.825393872792588,-17.490210146151593,-16.605076087402022,-15.085206204783626,-16.2861111626303,-17.478043990684576,-15.845062837553202,-15.916466335120724
334,17070114921-015024,1,0.4107759147882461,-14.42675642903331,-17.040647231537864,-14.966760226271642,-18.76146421206559,-13.303250193054462,-16.15559919973434,-13.357822805098651,-14.501568689864,-15.01327467246919,-13.078153892214477
335,17070114925-018260,0,0.2043473316090447,-19.515041980135077,-18.208294303925143,-20.371816335484397,-19.558302252116565,-20.309018066553215,-18.58241772398471,-16.366950882563792,-18.899198378347783,-18.90134642447897,-19.688407456159936
336,17070114936-016304,0,0.4042144268751144,-13.890432153551108,-12.78955247773612,-13.79393265282609,-13.694551446113463,-15.213959912163466,-10.772442547198043,-13.70659736317727,-12.751067867839138,-13.887222162980304,-14.98777706703546
337,17070114938-018311,0,0.326800212264061,-20.364763528063204,-18.45885272044723,-16.894046486432345,-18.63309928963977,-17.37508551271059,-15.783268795965537,-19.219371157653672,-16.220467527085,-16.765255108800154,-17.676149292122915
338,17070114959-015043,1,0.3103717640042305,-19.399124406570024,-19.93443742095828,-20.357873299870864,-19.57946037221955,-17.37284890275752,-15.914421599723209,-16.9764279969934,-19.225067779044913,-15.430149912126856,-17.304179033293885
339,17070114963-018689,0,0.1176443900913,-15.50396154842841,-17.260554495052357,-22.283212751529817,-26.65084309141124,-25.10839609958014,-25.80810189466171,-19.35791146367115,-18.544847459864016,-17.801650614837218,-16.84241568836468
340,17070114964-018734,0,0.117123816628009,-19.718215009609345,-16.98599945044681,-20.999052778500342,-22.89680969770441,-21.479648730298177,-21.1828867392015,-18.76284476832389,-17.997908601177897,-20.2683113362694,-17.558159512832567
341,17070114981-018733,0,0.0865721320733428,-21.123593778083517,-19.134606861175268,-20.685334955177886,-22.136517535561104,-21.227924211104376,-22.23906789942628,-19.447256713159344,-20.399214553183633,-17.47919461275395,-18.12288028038471
342,17070114983-015092,1,0.2359207103261724,-18.82986242824566,-19.74680785510427,-21.80639295783421,-19.687715948292965,-17.832627459094063,-16.52889972071374,-18.667814636688497,-19.72806810391588,-15.894630477335337,-17.569333670835636
343,17070115003-018732,0,0.1111002837618192,-21.717570214499233,-18.7968142144262,-20.05218340727283,-19.638069469979246,-21.906106887083425,-21.502928946199997,-18.135624653369383,-20.23463170902124,-20.124044195117808,-18.06654230047343
344,17070115029-018314,0,0.1609337758272886,-17.450320303243902,-17.7474294529755,-17.97792259119464,-16.5409747329448,-13.432859156178347,-15.739157577071138,-16.130762827927736,-15.297695834351275,-14.344585054454887,-15.472349974623327
345,17070115039-015094,1,0.2906285653060133,-18.801628027147235,-24.074336989810035,-21.822086114294013,-21.216780532589215,-15.54570776647263,-20.1638603858447,-17.451735059740102,-15.45054685873216,-15.488275936372837,-16.182629963191133
346,17070115039-018604,0,0.1985709689557552,-20.566782688337415,-16.306458589194914,-23.08542271149163,-21.693135031719457,-17.83916264931167,-19.184448764139056,-19.903735988081696,-20.336570566824875,-16.699883264028347,-17.290991969397872
347,17070115061-015086,1,0.0898466842869917,-19.475481219676453,-24.173918736263076,-24.30907855367248,-23.98409435372747,-20.197935517906224,-21.652776271121517,-21.510960006603785,-17.347262378025235,-17.090158016537206,-19.06826532182042
348,17070115073-018315,0,0.1477370794330324,-18.0693346487784,-19.21742761796321,-19.58651838271927,-20.39095372702339,-15.300673016442238,-16.90823939015069,-15.089527909083024,-17.19369071851721,-15.523187592656862,-19.889767195081077
349,17070115085-015094,1,0.1294510895386338,-17.11247716997708,-25.0169283423822,-24.95220889906908,-24.14003803793711,-22.320792009653022,-23.86820090642756,-21.283343693341347,-17.621463591530564,-16.34823013059602,-20.321224562402143
350,17070115092-018267,0,0.2247899398207664,-15.749481445880187,-19.170167398624265,-18.27340004977569,-19.37971786905448,-15.753049750084484,-18.52726610717555,-17.439647116951317,-19.02872124175867,-15.2421013818025,-17.843077340243347
351,17070115097-018663,0,0.0992867909371852,-13.773257811343797,-17.32233718708602,-20.85400632942848,-23.615795166341183,-22.74225739591754,-22.27706010997792,-21.09600400409493,-19.21861707360078,-16.23919650304783,-17.947194659154217
352,17070115098-018722,0,0.2671446409076452,-17.523139450154414,-16.28040314212855,-15.29061460603008,-19.216663129644832,-17.480553350509304,-15.927717791108996,-17.95692193814631,-18.40212958642357,-18.433279066897285,-18.503895324169303
353,17070115109-015226,1,0.0940217052282403,-19.509106323433247,-25.178607063191468,-23.95487634134018,-23.293979786730844,-22.728755094346884,-24.640135239349632,-18.988580708651657,-17.899914001950222,-16.56935224269517,-17.047005544981566
354,17070115115-018717,0,0.097281339764595,-21.509463315776124,-20.635550752639524,-21.182330397543012,-21.972639092030597,-17.250401159111483,-19.254422252690457,-19.73893405866629,-18.97137898176364,-19.2106728024162,-17.491922336148196
355,17070115128-015140,1,0.0942582514529165,-20.371363490431627,-22.695620201202413,-25.155297573876847,-23.034809559190418,-20.99050373793749,-22.236298535376665,-19.810664255774295,-17.633268477022153,-16.385896990079186,-19.46761482894565
356,17070115128-015325,1,0.2061311192810535,-16.686904950250156,-16.52114179435054,-16.992220182742475,-22.079248467221927,-23.237474853089505,-22.67740039222255,-19.738132082679773,-20.498862683383432,-20.412405560520007,-19.003098556236456
357,17070115130-015216,1,0.0101524249363977,-20.689680216925908,-25.387463191050184,-25.88334330781372,-27.306940697483093,-22.62902135668499,-24.65428215754652,-18.682718245836828,-17.153469087753155,-17.788019395423504,-16.338483549279875
358,17070115130-016400,0,0.3233402181755412,-14.591237400077611,-13.420040078737804,-15.730716868098028,-15.25482871288944,-14.096305768177569,-15.776105378837403,-13.552055541970944,-13.84955471877719,-16.16602143844166,-13.870531826537848
359,17070115131-016444,0,0.3753979206085205,-17.91529916925445,-16.957632037267064,-19.822419578158964,-18.572955785720605,-18.83299796979719,-17.283945956686672,-15.333196786654582,-16.358781480257424,-16.397729819024825,-17.586537051397187
360,17070115134-015419,1,0.1792216872175534,-14.637644039260678,-15.795677491625254,-16.242661393563004,-25.304952792376508,-22.373222404201204,-20.92124262967296,-21.21798332428155,-18.776118067245115,-16.611069630635644,-16.93493548753965
361,17070115147-015207,1,0.0695986195156971,-19.363449863582627,-25.64800878256565,-26.84296111006704,-25.938687984044773,-19.742619506826887,-22.68370479104466,-18.570195782575016,-16.048466924168284,-15.580630961000209,-17.196702302036236
362,17070115170-018424,1,0.158166949947675,-19.757821171871683,-17.952957089797177,-15.63738038986252,-16.639544862442914,-16.21453272150781,-16.482879000068625,-13.002292263244971,-15.848941457609245,-17.65724858658982,-15.586400040128096
363,17070115186-015778,1,0.1478908548752467,-20.013900568598363,-16.580488003732718,-17.31813279880795,-19.033048907354942,-20.347751415997298,-21.64410851148818,-17.738093482243457,-19.683178377563156,-17.394901137296028,-16.138279080639784
364,17070115188-018424,1,0.1402274794876575,-17.359405321881912,-16.101323626439484,-16.064180849366597,-16.60279547020838,-15.961126652706078,-16.10272253590423,-13.27982032004561,-14.0560666114576,-16.222306167072784,-13.839790455192864
365,17070115206-018372,0,0.1700143150985241,-18.08593569406612,-17.735539529200672,-16.347759759345088,-14.678551403030877,-12.46548933814442,-16.690281371575804,-15.347472753960478,-15.2667678314447,-13.27484041872275,-15.29021293516649
366,17070115208-018425,0,0.1944269075989723,-18.193231788369143,-16.872295600124144,-19.630892161270708,-19.549811772167992,-16.772597575278912,-19.061135705420245,-14.733954016618776,-16.140533352583375,-17.01875861221378,-15.594978466388786
367,17070115219-016553,0,0.1131314560770988,-14.008526544115826,-15.266321965208771,-14.862812264661242,-13.15606310207462,-13.270603610897712,-15.730896656259205,-14.362783933454969,-15.3860781247383,-15.874920810346332,-14.048501158853174
368,17070115220-015660,1,0.1212426881538704,-13.364732957621277,-13.433784875416876,-18.236533381792405,-21.233885908924503,-19.083795910452388,-20.787497905369214,-19.06413683450105,-18.30779211912419,-15.597203580204413,-15.224402226795997
369,17070115226-018371,0,0.2187571726739406,-14.365488102023384,-15.603688940242296,-14.436884241453305,-14.50131047106636,-12.019663014239654,-14.983030971988972,-12.897163131611087,-13.140929297771857,-13.52304373425696,-11.948340033456526
370,17070115241-016507,0,0.193120008541478,-17.354331672523145,-14.643272071985896,-17.96993991469043,-17.022227326288,-15.513541979287984,-14.083765995591737,-15.797594040118168,-16.458023191825998,-15.359280866966367,-13.691913984802149
371,17070115249-015104,1,0.0384228248149156,-19.30027012426055,-26.87281988115893,-23.810919722514363,-23.613953327495647,-21.631994346560617,-22.693027027973304,-20.34225965862744,-17.94847907033314,-17.87972128178247,-19.54572622059457
372,17070115257-016227,0,0.5026851817965508,-20.086939571161015,-14.818232805385277,-14.195878394329076,-15.2275008511177,-11.565197229547596,-15.735218648419572,-14.02619686762269,-13.22065090965422,-15.646820086286292,-16.71189859860607
373,17070115265-015309,1,0.1285989084572065,-22.191165668227985,-23.876819362875533,-25.367654306740455,-23.388532224515128,-25.69436111771006,-22.270786971999353,-21.584011622119068,-17.699150581844588,-17.598349233913215,-17.517113259307973
374,17070115267-016508,0,0.2238628963629404,-17.495754296218745,-19.853311365972637,-20.26195320218228,-17.121888403905338,-16.989763628585283,-17.41424523347172,-16.117212433303205,-15.720052196445032,-14.44126681241812,-16.160431037032946
375,17070115279-015706,1,0.1611273389528779,-20.366532545604677,-17.265827339580376,-22.675101633553492,-25.918287891075256,-21.345264433455647,-22.7083683878043,-18.283409994920316,-19.115931672764535,-17.464705561787266,-16.806868566587333
376,17070115284-018360,0,0.2158363078321729,-18.956475504650545,-18.613096488894666,-20.22161689254152,-18.66896629001645,-19.928617628083124,-18.973906041128487,-15.686241518148025,-17.60790514599328,-17.5958974208122,-18.30310881162114
377,17070115285-018424,0,0.1991175398230552,-19.845426512388872,-20.109037753657155,-18.85073288445955,-20.08839408983794,-17.16003043902973,-22.687682174918837,-17.865633414401092,-15.845360827476869,-16.423055380976677,-15.182077216576925
378,17070115288-016453,0,0.2540945131331682,-17.296898012733077,-20.51514489884528,-18.45567547574203,-19.295076878152063,-18.686758407591707,-18.68065493221901,-18.09664962720369,-16.09808606957338,-15.192021246606082,-17.841473085373188
379,17070115293-018312,0,0.1857253134250641,-13.896830049452864,-15.843185204175066,-15.965791083598925,-13.299809385289798,-12.453356953267834,-15.82906058086327,-14.152619057751808,-14.187420891782963,-14.2700007719792,-15.984569188043784
380,17070115304-018423,0,0.1284922394901514,-18.78272383732911,-20.52253066522274,-19.597198663643987,-22.957122844179633,-18.80971642851729,-20.143211035084175,-17.331762416546646,-17.073602826406056,-16.11487025762967,-16.187045492206114
381,17070115310-015137,1,0.1092947322343077,-23.560502346780293,-23.606168946872657,-23.4557689170893,-24.188898700467227,-21.22724531095037,-22.302831887332484,-20.415656585323813,-18.650080017845493,-17.404149789660682,-17.739302230404427
382,17070115321-017801,0,0.3789216510274193,-17.01944047068657,-17.045978586206463,-14.917231423333035,-15.091923894896873,-13.376865654507672,-16.67649556897759,-13.236418178424778,-18.53719091897192,-14.253216060017754,-15.94316663605052
383,17070115328-016455,0,0.1823595091700554,-16.40273743998942,-22.736830817490883,-18.988700003749024,-21.655103506740815,-18.960149100983692,-22.1210223047109,-20.043883272790215,-16.42216112060785,-14.938370131254242,-16.71558452449012
384,17070115340-015821,1,0.1665726753492509,-20.740550013406622,-14.86345488739746,-19.58525019274201,-23.10446750806104,-20.06459713305034,-21.90034293605967,-21.25000833366251,-17.621476580826208,-17.143046621868823,-16.215770866639737
385,17070115341-017927,0,0.1170267909765243,-19.000570153361984,-16.374771591115262,-14.794280495630312,-17.716325930443197,-15.014389765453643,-14.54526644435936,-12.864318966871387,-15.348248173241055,-15.441431348209267,-17.02959294930341
386,17070115342-025104,1,0.1120299322261724,-15.685258080263017,-17.643564477663748,-22.652125930378595,-24.17301130152711,-21.532009227398827,-21.92622209312113,-18.56927445018503,-17.807397430019833,-16.93722163989067,-16.77392086211293
387,17070115343-016458,0,0.1371323375238312,-14.292478919968366,-22.60065216056976,-21.731381823003343,-20.06989652815374,-22.85804570553552,-20.421253749686755,-18.51933495775456,-18.65796523032759,-17.07623972668695,-16.5932474250274
388,17070115359-018369,0,0.0966007746756076,-17.514510422800612,-17.85721637312244,-17.594264266802174,-16.04874408498011,-13.554894741968168,-16.576607706842385,-16.632343761884513,-17.11772065728701,-17.29554742558523,-17.604651146363125
389,17070115361-017797,0,0.1167396858334541,-13.997699456053262,-14.212082506456891,-14.787348767968734,-14.607302655368352,-10.893102726190875,-12.724398341358231,-12.532406171068164,-16.199156705967592,-14.046521157047268,-13.802531076654834
390,17070115364-025019,1,0.1821446339397326,-14.734111266821987,-16.779904423824174,-18.37295691250256,-18.68280373165226,-16.86745011313321,-19.19321037478105,-16.033881728311012,-17.14806256491263,-16.007297535345145,-15.472477212130126
391,17070115374-016615,0,0.2519886477126015,-17.809192825548514,-18.676911186792346,-18.208756887083297,-19.6213836074456,-17.328370404304767,-18.893510696308223,-18.00220400739507,-13.446899337241115,-17.266894666133155,-16.008754610794927
392,17070115378-017807,0,0.0952244792133569,-16.215284086288513,-18.36183215024985,-15.539427147169858,-14.795987343830218,-13.01811605776184,-14.56687269264062,-12.743458560772678,-16.30895277020929,-15.35694522342716,-16.773935112755034
393,17070115383-015834,1,0.2911995193271925,-22.931914986971368,-19.151195386217612,-20.57786062856613,-21.70826120803713,-16.9614091419812,-20.394090076734724,-18.02364504884602,-17.38724493736863,-18.536806842872625,-18.138370608590733
394,17070115393-016616,0,0.3380156329699925,-18.096231317552796,-18.362627370936565,-21.36244286954907,-18.86625033418822,-17.902259563443714,-20.451032124862927,-16.17703550735682,-19.841059880855337,-16.125638739104463,-12.773704966320444
395,17070115398-024853,1,0.1363038115551507,-16.426619735803428,-19.114687413666484,-20.26981556048629,-21.95339936621192,-19.7533284264098,-21.112295826227903,-18.57783046997948,-18.860169157036076,-17.454429636806136,-15.871515459933754
396,17070115423-015825,1,0.2651850484311581,-15.836886811412718,-16.296789315295545,-14.22485599645806,-13.68184453292366,-13.260431059385883,-15.59599116203477,-13.453698803788852,-13.076763297824211,-15.267344564963794,-12.979949825806823
397,17070115429-017645,0,0.0711572603322565,-17.01634475547353,-19.217364348093415,-17.992911269329877,-19.35616517906003,-17.314651942954594,-20.464423769027032,-16.28832668630382,-18.42543787799286,-19.223201531278857,-17.59466903166958
398,17070115430-015152,0,0.3390322253108024,-17.07172140054082,-17.476094168541543,-16.052044240626678,-18.31187903362275,-12.753302608460558,-15.407939990197349,-14.17467389111128,-14.22310946568512,-15.406751391265448,-15.750945338000806
399,17070115432-015041,0,0.2235736226042111,-17.444188187630996,-16.346664855225026,-15.90558896006176,-17.493252222037523,-17.482696428717475,-14.452914450013845,-15.122814394707389,-14.592613583113542,-15.430527056292137,-17.124214756735384
400,17070115432-015059,0,0.1689760603010654,-18.859672956145644,-19.807338555759124,-19.424844024262995,-21.935835542864343,-19.19281726118503,-18.145471338678348,-15.50535835771856,-16.164422316152002,-16.22968186599545,-20.297095492242555
401,17070115433-015098,0,0.1077031470835208,-18.05933161038369,-18.723767456919617,-19.999974662189867,-23.67143567060521,-16.561064248026018,-19.460633723024905,-17.28582290640586,-16.0197915241619,-19.424561950424415,-18.57024139142285
402,17070115433-015117,0,0.2237825989723205,-17.997580785223395,-16.24861787007625,-18.127120940287856,-23.37631281083252,-15.45054638277748,-15.43435522418249,-15.748792586163797,-13.757855292340585,-18.106222266658232,-18.54635127486646
403,17070115433-016562,0,0.168619892001152,-19.961098050170243,-16.74388143426946,-22.037328837463477,-19.6165169992842,-17.91184896151502,-20.76367013708324,-17.0486368332909,-17.32429204134989,-19.40808292704433,-17.03563574863438
404,17070115434-015021,1,0.3588475823402405,-19.597289345932808,-16.47541977377744,-19.20205857141873,-18.163926922751372,-14.276336435069318,-14.789445945258429,-17.048066676538298,-12.709542262993075,-16.710240925320463,-17.838775674105324
405,17070115442-024647,1,0.2231422912016093,-17.4741291146107,-19.5680783019333,-19.23433455127035,-22.363527389239557,-18.201062157200795,-20.65841206037437,-16.548087063563386,-17.700852976362807,-16.764654212864194,-16.55259027618313
406,17070115444-015077,0,0.1860805166264375,-19.89294075165169,-17.134212866753813,-23.653676091978923,-19.115875140459885,-18.29992579333472,-17.33891229350052,-18.66201936419419,-15.546993705501064,-15.402928831224456,-18.770529376346765
407,17070115446-015135,0,0.2473078519105911,-14.777613249313864,-16.583414605040016,-18.5172420217782,-18.610071956935556,-14.711452036155562,-14.902651578497771,-11.28454010727874,-15.069992771133036,-15.402657728702035,-14.731938205971977
408,17070115447-017645,0,0.1213859189301729,-15.26007209307726,-17.944133637036888,-21.583436795676036,-16.362082779640787,-15.16551974817962,-16.39243986216034,-16.712806368981774,-15.53528181788664,-18.95452833530151,-14.93349626936732
409,17070115468-017683,0,0.2195721492171287,-15.599218573902467,-16.719091303723584,-15.363876024462511,-15.056936893385782,-13.640147300096627,-16.762770665140707,-15.694403831614478,-13.905426370645737,-16.3093614635258,-15.381997442644122
410,17070115473-016256,0,0.217841342712442,-14.273869732140076,-16.448514497196026,-15.128331536496352,-17.60189491144101,-20.048554917270497,-26.91212918618116,-22.94082672597142,-18.397303460449844,-22.029899335393015,-21.60540038819949
411,17070115475-016620,0,0.1230408459901809,-13.54084170124485,-16.349966008233316,-18.920765228036803,-19.469015077301744,-18.398188887537557,-16.186367583310993,-13.372144212794462,-16.900200895553752,-14.29453557227987,-17.38310909716742
412,17070115484-016488,0,0.3126382663846015,-24.608401221847835,-19.030424831337218,-19.151829546746097,-20.00035211000113,-15.667977985950236,-20.207807399222546,-19.40833809239659,-16.413715318562662,-16.666753320092408,-15.118644901724148
413,17070115488-015827,1,0.2194524424917557,-20.62315074041304,-21.71832237872073,-18.977885692015768,-20.02217625256447,-16.707660966387703,-19.462178624969233,-16.47721276700923,-17.099738849696177,-18.052121399639084,-17.540623484372475
414,17070115496-016565,0,0.4379550144076347,-13.887167149863268,-13.969401716889402,-14.939915974914449,-13.351993947009548,-10.336642806254794,-14.30223438927195,-12.668745158360224,-14.44420631747477,-12.425904947225224,-12.285384248040168
415,17070115508-016433,0,0.1271352906312261,-12.973535681488734,-15.208451026627989,-13.563838134323545,-13.861837946922256,-13.947943836925468,-15.155235330142268,-14.684243445280115,-14.051199419348556,-15.397493492213536,-13.993316767458232
416,17070115510-016216,0,0.1866473246365785,-16.595876912886304,-17.505554015565657,-17.36660259402269,-15.537162594533523,-20.70499508737707,-19.315863922743713,-21.949164876465325,-22.756477200891815,-19.32455054245964,-19.440523528646818
417,17070115511-016414,0,0.1782093215733766,-15.594731310508363,-17.92265025369624,-15.757210388600864,-17.039451118608085,-16.259228546597058,-17.11041038030311,-16.966774483841284,-16.351691678332184,-17.215534110354387,-16.486524537250126
418,17070115513-016622,0,0.4107251326952661,-15.310506181201712,-14.623942788767282,-15.08529449928384,-15.375444267021452,-14.007411949355042,-12.655999200533476,-13.465596595768448,-17.464934671181446,-15.990093877142636,-12.569046945069442
419,17070115523-016397,0,0.2568168608205659,-18.077630024610393,-16.817305252707875,-19.49831363974372,-18.295180116141537,-15.29550605817235,-16.531939681234785,-14.958839829830236,-16.697784476862992,-17.33645199981681,-18.9162660019072
420,17070115525-014972,1,0.0421266476623714,-17.019198280406034,-24.360669829085317,-22.805007266642175,-24.89214856214966,-24.92421424091933,-22.732899656620877,-17.579176732113083,-17.511442898708765,-16.603690287567662,-14.377275896134591
421,17070115528-016225,0,0.113759869011119,-17.142931373194507,-20.346512038222244,-19.61399687209798,-17.583948757846816,-20.33617504439828,-19.655977438600942,-22.148868639306706,-21.893836432858095,-19.904515166729738,-19.745802572513107
422,17070115545-016233,0,0.1632071015025888,-15.959705362918593,-16.98429813995766,-17.49371230010751,-19.901736736362334,-23.423778564059816,-19.391585251657595,-23.472312779148183,-19.545568572467435,-18.60033185403044,-17.756970185265722
423,17070115564-014970,1,0.0823098027280398,-14.1482622745573,-15.88020811888991,-24.772205205749565,-25.200987509973192,-21.51717108317464,-21.01651444377241,-20.353512936157554,-18.304671321454332,-17.828175565883306,-15.717383023846196
424,17070115587-016626,0,0.1522553358227014,-16.65897295409653,-16.543336993003397,-16.117269169135028,-17.301791250112604,-14.471741706498984,-16.98389145982648,-13.457269845752805,-16.73979424259215,-15.559588937201982,-13.552579618099127
425,17070115616-016574,0,0.2070401459932327,-13.71876372870838,-12.87727428173608,-12.92141716391066,-10.975830043738956,-11.360318797433145,-13.341553198014964,-11.056958425612418,-12.162025915377086,-12.395892978834578,-13.157188947790893
426,17070115622-016187,0,0.1761844819411635,-14.290343779059729,-13.681909961117272,-13.986036944662896,-16.777818745611615,-8.956361044904064,-13.195177039729112,-11.452906347043324,-14.256701608632078,-15.180804406654827,-13.902204024346448
427,17070115634-016573,0,0.1966007724404335,-16.401155365461225,-14.432829296476244,-14.996980427191083,-14.427541092350642,-11.745544022576508,-14.853609703700002,-12.25692226868708,-14.108327086535752,-12.694883908618682,-14.466203933696107
428,17070115650-016627,0,0.3661455238858859,-15.898654857680148,-15.586011988545248,-17.765975276415055,-16.791115008008468,-14.704031797508035,-16.483433426819637,-15.096583177861929,-18.186425134861373,-14.99173772278933,-16.918616960829716
429,17070115652-016574,0,0.2506869677454233,-15.504703897017798,-15.077881393495504,-14.393351731436026,-15.536186549062592,-12.901491446467888,-12.686179713142336,-14.300461084544716,-13.136595503409872,-14.71602240906484,-13.24772952539298
430,17070115653-015788,1,0.1729318467327035,-13.906549538553712,-13.503833462312016,-12.140345502719676,-14.339856204451856,-14.295886680108548,-13.695025771850862,-12.858534535892858,-14.58156916033844,-13.533657258195396,-11.76706321890169
431,17070115672-016128,1,0.1703506893012672,-18.242583749196484,-20.43021924659314,-19.52419785704088,-19.63015986633919,-16.912440886771527,-17.712099199402275,-18.347487132431475,-20.07072368982109,-18.27314486867185,-18.047496307458516
432,17070115690-016576,0,0.3462849582235018,-17.461179309673877,-14.487719961573124,-13.86946190538074,-14.142649411977814,-11.137421354805324,-14.518922602703508,-14.97372057272185,-16.954017016466146,-18.32991241990953,-13.01452826546902
433,17070115702-016164,1,0.1443098722533746,-15.204306667246884,-15.74191269946852,-15.64023248404085,-16.320103491961525,-15.453207955644,-16.45620202053618,-15.837157858684945,-16.711958886982664,-15.625318457719862,-15.771098305448296
434,17070115708-014963,1,0.0746573253720998,-19.471190134756466,-24.676350356941555,-21.67395224971107,-21.90722321819691,-20.197538674991815,-24.202858240060024,-17.549773899270495,-17.840388315121256,-16.038942538598622,-16.365548657035035
435,17070115721-015817,1,0.2140591492255528,-9.596989579823047,-9.494845357534416,-9.248403168263518,-10.082501333347688,-6.811191172013469,-8.667680190420349,-4.992015750237959,-8.9148285103796,-10.862321289201944,-11.061023426378254
436,17070115736-014964,1,0.140558835119009,-16.77532070058613,-20.227811289692372,-18.763183601016195,-21.583615901967576,-14.06525868755876,-19.89833909570272,-18.08675739156371,-17.481542010524684,-17.6163343912213,-16.56623027631763
437,17070115743-016184,1,0.1746698965628942,-16.979247543534925,-20.239718100472277,-18.213425814292115,-19.08484330164563,-18.10709843469026,-20.05594399575146,-16.146345137193876,-21.33896410614033,-19.60254353009552,-16.94441429087233
438,17070115745-015885,0,0.1694523865977923,-13.967368686437965,-13.655330352653593,-12.605368310336653,-12.933210942080969,-11.696166504624436,-14.10615435768647,-12.294541017084187,-14.4163876762261,-14.24913444748248,-12.674916957828058
439,17070115762-015908,0,0.2046906674171195,-15.029208007736967,-16.561900407071665,-12.964440932150715,-14.728131551124074,-14.081072253501937,-14.12838227450941,-12.620957667992966,-15.783582130746469,-15.076465183340156,-15.641341901767785
